DATE_OF_INTEREST,AS_OF,"Cases/day, 7 day avg",DEATH_COUNT,"Deaths/day, 7 day avg",HOSPITALIZED_CASE_COUNT,"Hospitalized/day, 7 day avg",NEW_COVID_CASE_COUNT
2020-03-28,2020-03-31 17:21:32,2774.4285714285716,132.0,98.14285714285714,612.0,676.2857142857143,2004.0
2020-03-29,2020-03-31 17:21:32,2764.8571428571427,136.0,111.28571428571429,554.0,679.8571428571429,1915.0
2020-03-30,2020-03-31 17:21:32,2517.0,105.0,115.85714285714286,67.0,589.1428571428571,1241.0
2020-03-11,2020-04-01 17:31:00,156.0,1.0,1.0,55.0,55.0,156.0
2020-03-14,2020-04-01 17:31:00,391.5,2.0,1.5,145.0,100.0,627.0
2020-03-15,2020-04-01 17:31:00,595.6666666666666,5.0,2.6666666666666665,188.0,129.33333333333334,1004.0
2020-03-16,2020-04-01 17:31:00,953.0,9.0,4.25,299.0,171.75,2025.0
2020-03-17,2020-04-01 17:31:00,1225.2,7.0,4.8,325.0,202.4,2314.0
2020-03-18,2020-04-01 17:31:00,1743.2,21.0,8.8,391.0,269.6,2746.0
2020-03-19,2020-04-01 17:31:00,2024.5,23.0,11.166666666666666,477.0,304.1666666666667,3431.0
2020-03-20,2020-04-01 17:31:00,2255.8571428571427,43.0,15.714285714285714,550.0,339.2857142857143,3644.0
2020-03-21,2020-04-01 17:31:00,2470.1428571428573,33.0,20.142857142857142,543.0,396.14285714285717,2127.0
2020-03-22,2020-04-01 17:31:00,2613.1428571428573,44.0,25.714285714285715,567.0,450.2857142857143,2005.0
2020-03-23,2020-04-01 17:31:00,2751.8571428571427,75.0,35.142857142857146,768.0,517.2857142857143,2996.0
2020-03-24,2020-04-01 17:31:00,2903.285714285714,77.0,45.142857142857146,717.0,573.2857142857143,3374.0
2020-03-25,2020-04-01 17:31:00,3001.8571428571427,101.0,56.57142857142857,772.0,627.7142857142857,3436.0
2020-03-26,2020-04-01 17:31:00,2982.0,140.0,73.28571428571429,790.0,672.4285714285714,3292.0
2020-03-27,2020-04-01 17:31:00,2899.5714285714284,142.0,87.42857142857143,791.0,706.8571428571429,3067.0
2020-03-28,2020-04-01 17:31:00,2893.5714285714284,148.0,103.85714285714286,659.0,723.4285714285714,2085.0
2020-03-29,2020-04-01 17:31:00,2926.714285714286,161.0,120.57142857142857,691.0,741.1428571428571,2237.0
2020-03-30,2020-04-01 17:31:00,2927.285714285714,151.0,131.42857142857142,644.0,723.4285714285714,3000.0
2020-03-31,2020-04-01 17:31:00,2581.4285714285716,148.0,141.57142857142858,101.0,635.4285714285714,953.0
2020-03-11,2020-04-02 18:09:06,156.0,1.0,1.0,56.0,56.0,156.0
2020-03-14,2020-04-02 18:09:06,391.5,2.0,1.5,147.0,101.5,627.0
2020-03-15,2020-04-02 18:09:06,595.6666666666666,5.0,2.6666666666666665,189.0,130.66666666666666,1004.0
2020-03-16,2020-04-02 18:09:06,953.75,9.0,4.25,301.0,173.25,2028.0
2020-03-17,2020-04-02 18:09:06,1227.0,7.0,4.8,324.0,203.4,2320.0
2020-03-18,2020-04-02 18:09:06,1746.8,21.0,8.8,393.0,270.8,2755.0
2020-03-19,2020-04-02 18:09:06,2029.1666666666667,23.0,11.166666666666666,481.0,305.8333333333333,3441.0
2020-03-20,2020-04-02 18:09:06,2261.4285714285716,43.0,15.714285714285714,549.0,340.57142857142856,3655.0
2020-03-21,2020-04-02 18:09:06,2476.5714285714284,33.0,20.142857142857142,545.0,397.42857142857144,2133.0
2020-03-22,2020-04-02 18:09:06,2619.8571428571427,44.0,25.714285714285715,566.0,451.2857142857143,2007.0
2020-03-23,2020-04-02 18:09:06,2760.714285714286,75.0,35.142857142857146,768.0,518.0,3014.0
2020-03-24,2020-04-02 18:09:06,2916.5714285714284,78.0,45.285714285714285,729.0,575.8571428571429,3411.0
2020-03-25,2020-04-02 18:09:06,3052.285714285714,102.0,56.857142857142854,787.0,632.1428571428571,3705.0
2020-03-26,2020-04-02 18:09:06,3060.285714285714,139.0,73.42857142857143,815.0,679.8571428571429,3497.0
2020-03-27,2020-04-02 18:09:06,3019.4285714285716,148.0,88.42857142857143,820.0,718.5714285714286,3369.0
2020-03-28,2020-04-02 18:09:06,3031.1428571428573,158.0,106.28571428571429,678.0,737.5714285714286,2215.0
2020-03-29,2020-04-02 18:09:06,3082.8571428571427,166.0,123.71428571428571,739.0,762.2857142857143,2369.0
2020-03-30,2020-04-02 18:09:06,3156.714285714286,160.0,135.85714285714286,781.0,764.1428571428571,3531.0
2020-03-31,2020-04-02 18:09:06,2982.5714285714284,180.0,150.42857142857142,500.0,731.4285714285714,2192.0
2020-04-01,2020-04-02 18:09:06,2602.8571428571427,145.0,156.57142857142858,117.0,635.7142857142857,1047.0
2020-03-11,2020-04-03 18:15:27,156.0,1.0,1.0,56.0,56.0,156.0
2020-03-14,2020-04-03 18:15:27,392.0,2.0,1.5,147.0,101.5,628.0
2020-03-15,2020-04-03 18:15:27,596.6666666666666,5.0,2.6666666666666665,189.0,130.66666666666666,1006.0
2020-03-16,2020-04-03 18:15:27,955.5,9.0,4.25,301.0,173.25,2032.0
2020-03-17,2020-04-03 18:15:27,1230.8,7.0,4.8,325.0,203.6,2332.0
2020-03-18,2020-04-03 18:15:27,1756.8,21.0,8.8,393.0,271.0,2786.0
2020-03-19,2020-04-03 18:15:27,2040.5,24.0,11.333333333333334,486.0,306.8333333333333,3459.0
2020-03-20,2020-04-03 18:15:27,2277.0,43.0,15.857142857142858,553.0,342.0,3696.0
2020-03-21,2020-04-03 18:15:27,2498.285714285714,33.0,20.285714285714285,549.0,399.42857142857144,2177.0
2020-03-22,2020-04-03 18:15:27,2647.1428571428573,44.0,25.857142857142858,572.0,454.14285714285717,2048.0
2020-03-23,2020-04-03 18:15:27,2797.5714285714284,75.0,35.285714285714285,782.0,522.8571428571429,3085.0
2020-03-24,2020-04-03 18:15:27,2965.5714285714284,81.0,45.857142857142854,759.0,584.8571428571429,3508.0
2020-03-25,2020-04-03 18:15:27,3112.4285714285716,103.0,57.57142857142857,823.0,646.2857142857143,3814.0
2020-03-26,2020-04-03 18:15:27,3177.714285714286,149.0,75.42857142857143,840.0,696.8571428571429,3916.0
2020-03-27,2020-04-03 18:15:27,3156.285714285714,160.0,92.14285714285714,862.0,741.0,3546.0
2020-03-28,2020-04-03 18:15:27,3182.5714285714284,182.0,113.42857142857143,715.0,764.7142857142857,2361.0
2020-03-29,2020-04-03 18:15:27,3260.0,192.0,134.57142857142858,809.0,798.5714285714286,2590.0
2020-03-30,2020-04-03 18:15:27,3396.714285714286,191.0,151.14285714285714,896.0,814.8571428571429,4042.0
2020-03-31,2020-04-03 18:15:27,3337.8571428571427,204.0,168.71428571428572,694.0,805.5714285714286,3096.0
2020-04-01,2020-04-03 18:15:27,3187.4285714285716,181.0,179.85714285714286,567.0,769.0,2761.0
2020-04-02,2020-04-03 18:15:27,2919.0,131.0,177.28571428571428,113.0,665.1428571428571,2037.0
2020-03-11,2020-04-04 18:32:26,156.0,1.0,1.0,56.0,56.0,156.0
2020-03-14,2020-04-04 18:32:26,392.5,2.0,1.5,148.0,102.0,629.0
2020-03-15,2020-04-04 18:32:26,597.6666666666666,5.0,2.6666666666666665,190.0,131.33333333333334,1008.0
2020-03-16,2020-04-04 18:32:26,956.5,9.0,4.25,304.0,174.5,2033.0
2020-03-17,2020-04-04 18:32:26,1232.2,7.0,4.8,326.0,204.8,2335.0
2020-03-18,2020-04-04 18:32:26,1759.2,21.0,8.8,395.0,272.6,2791.0
2020-03-19,2020-04-04 18:32:26,2043.1666666666667,25.0,11.5,485.0,308.0,3463.0
2020-03-20,2020-04-04 18:32:26,2279.4285714285716,43.0,16.0,557.0,343.57142857142856,3697.0
2020-03-21,2020-04-04 18:32:26,2500.8571428571427,34.0,20.571428571428573,550.0,401.0,2179.0
2020-03-22,2020-04-04 18:32:26,2650.714285714286,44.0,26.142857142857142,579.0,456.57142857142856,2057.0
2020-03-23,2020-04-04 18:32:26,2802.1428571428573,77.0,35.857142857142854,790.0,526.0,3093.0
2020-03-24,2020-04-04 18:32:26,2971.8571428571427,84.0,46.857142857142854,770.0,589.4285714285714,3523.0
2020-03-25,2020-04-04 18:32:26,3120.4285714285716,106.0,59.0,839.0,652.8571428571429,3831.0
2020-03-26,2020-04-04 18:32:26,3190.0,154.0,77.42857142857143,858.0,706.1428571428571,3950.0
2020-03-27,2020-04-04 18:32:26,3193.1428571428573,166.0,95.0,883.0,752.7142857142857,3719.0
2020-03-28,2020-04-04 18:32:26,3222.4285714285716,190.0,117.28571428571429,732.0,778.7142857142857,2384.0
2020-03-29,2020-04-04 18:32:26,3306.0,212.0,141.28571428571428,823.0,813.5714285714286,2642.0
2020-03-30,2020-04-04 18:32:26,3479.1428571428573,213.0,160.71428571428572,925.0,832.8571428571429,4305.0
2020-03-31,2020-04-04 18:32:26,3472.0,254.0,185.0,787.0,835.2857142857143,3473.0
2020-04-01,2020-04-04 18:32:26,3377.5714285714284,211.0,200.0,818.0,832.2857142857143,3170.0
2020-04-02,2020-04-04 18:32:26,3310.0,197.0,206.14285714285714,547.0,787.8571428571429,3477.0
2020-04-03,2020-04-04 18:32:26,3022.285714285714,173.0,207.14285714285714,42.0,667.7142857142857,1705.0
2020-03-11,2020-04-05 17:30:00,156.0,1.0,1.0,57.0,57.0,156.0
2020-03-14,2020-04-05 17:30:00,392.5,2.0,1.5,148.0,102.5,629.0
2020-03-15,2020-04-05 17:30:00,597.6666666666666,5.0,2.6666666666666665,191.0,132.0,1008.0
2020-03-16,2020-04-05 17:30:00,956.5,9.0,4.25,304.0,175.0,2033.0
2020-03-17,2020-04-05 17:30:00,1232.2,7.0,4.8,326.0,205.2,2335.0
2020-03-18,2020-04-05 17:30:00,1759.2,21.0,8.8,395.0,272.8,2791.0
2020-03-19,2020-04-05 17:30:00,2043.1666666666667,25.0,11.5,485.0,308.1666666666667,3463.0
2020-03-20,2020-04-05 17:30:00,2279.714285714286,43.0,16.0,558.0,343.85714285714283,3699.0
2020-03-21,2020-04-05 17:30:00,2501.1428571428573,34.0,20.571428571428573,550.0,401.2857142857143,2179.0
2020-03-22,2020-04-05 17:30:00,2651.0,44.0,26.142857142857142,581.0,457.0,2057.0
2020-03-23,2020-04-05 17:30:00,2805.4285714285716,77.0,35.857142857142854,790.0,526.4285714285714,3114.0
2020-03-24,2020-04-05 17:30:00,2975.4285714285716,84.0,46.857142857142854,774.0,590.4285714285714,3525.0
2020-03-25,2020-04-05 17:30:00,3124.8571428571427,106.0,59.0,844.0,654.5714285714286,3837.0
2020-03-26,2020-04-05 17:30:00,3195.8571428571427,155.0,77.57142857142857,870.0,709.5714285714286,3960.0
2020-03-27,2020-04-05 17:30:00,3240.285714285714,167.0,95.28571428571429,901.0,758.5714285714286,4010.0
2020-03-28,2020-04-05 17:30:00,3270.1428571428573,191.0,117.71428571428571,741.0,785.8571428571429,2388.0
2020-03-29,2020-04-05 17:30:00,3355.1428571428573,214.0,142.0,834.0,822.0,2652.0
2020-03-30,2020-04-05 17:30:00,3532.5714285714284,218.0,162.14285714285714,963.0,846.7142857142857,4356.0
2020-03-31,2020-04-05 17:30:00,3559.0,258.0,187.0,823.0,853.7142857142857,3710.0
2020-04-01,2020-04-05 17:30:00,3521.0,217.0,202.85714285714286,905.0,862.4285714285714,3571.0
2020-04-02,2020-04-05 17:30:00,3513.1428571428573,213.0,211.14285714285714,956.0,874.7142857142857,3905.0
2020-04-03,2020-04-05 17:30:00,3404.5714285714284,209.0,217.14285714285714,786.0,858.2857142857143,3250.0
2020-04-04,2020-04-05 17:30:00,3219.285714285714,137.0,209.42857142857142,111.0,768.2857142857143,1091.0
2020-03-11,2020-04-06 18:05:54,156.0,1.0,1.0,57.0,57.0,156.0
2020-03-14,2020-04-06 18:05:54,393.0,2.0,1.5,149.0,103.0,630.0
2020-03-15,2020-04-06 18:05:54,598.3333333333334,5.0,2.6666666666666665,191.0,132.33333333333334,1009.0
2020-03-16,2020-04-06 18:05:54,957.0,9.0,4.25,305.0,175.5,2033.0
2020-03-17,2020-04-06 18:05:54,1233.0,7.0,4.8,326.0,205.6,2337.0
2020-03-18,2020-04-06 18:05:54,1761.6,21.0,8.8,395.0,273.2,2799.0
2020-03-19,2020-04-06 18:05:54,2045.5,25.0,11.5,487.0,308.8333333333333,3465.0
2020-03-20,2020-04-06 18:05:54,2281.714285714286,43.0,16.0,557.0,344.2857142857143,3699.0
2020-03-21,2020-04-06 18:05:54,2503.0,34.0,20.571428571428573,554.0,402.14285714285717,2179.0
2020-03-22,2020-04-06 18:05:54,2653.4285714285716,44.0,26.142857142857142,584.0,458.2857142857143,2062.0
2020-03-23,2020-04-06 18:05:54,2808.0,77.0,35.857142857142854,793.0,528.0,3115.0
2020-03-24,2020-04-06 18:05:54,2979.0,84.0,46.857142857142854,780.0,592.8571428571429,3534.0
2020-03-25,2020-04-06 18:05:54,3128.285714285714,106.0,59.0,855.0,658.5714285714286,3844.0
2020-03-26,2020-04-06 18:05:54,3202.1428571428573,156.0,77.71428571428571,882.0,715.0,3982.0
2020-03-27,2020-04-06 18:05:54,3251.714285714286,167.0,95.42857142857143,904.0,764.5714285714286,4046.0
2020-03-28,2020-04-06 18:05:54,3322.285714285714,191.0,117.85714285714286,753.0,793.0,2673.0
2020-03-29,2020-04-06 18:05:54,3415.4285714285716,215.0,142.28571428571428,846.0,830.4285714285714,2714.0
2020-03-30,2020-04-06 18:05:54,3595.285714285714,220.0,162.71428571428572,984.0,857.7142857142857,4374.0
2020-03-31,2020-04-06 18:05:54,3624.0,262.0,188.14285714285714,848.0,867.4285714285714,3735.0
2020-04-01,2020-04-06 18:05:54,3621.0,225.0,205.14285714285714,944.0,880.1428571428571,3823.0
2020-04-02,2020-04-06 18:05:54,3689.4285714285716,225.0,215.0,1014.0,899.0,4461.0
2020-04-03,2020-04-06 18:05:54,3641.5714285714284,217.0,222.14285714285714,994.0,911.8571428571429,3711.0
2020-04-04,2020-04-06 18:05:54,3561.4285714285716,190.0,222.0,679.0,901.2857142857143,2112.0
2020-04-05,2020-04-06 18:05:54,3324.285714285714,184.0,217.57142857142858,139.0,800.2857142857143,1054.0
2020-04-06,2020-04-06 18:05:54,2710.1428571428573,26.0,189.85714285714286,1.0,659.8571428571429,75.0
2020-03-11,2020-04-07 17:52:37,156.0,1.0,1.0,66.0,66.0,156.0
2020-03-12,2020-04-07 17:52:37,257.0,1.0,1.0,69.0,67.5,358.0
2020-03-14,2020-04-07 17:52:37,383.6666666666667,2.0,1.3333333333333333,151.0,95.33333333333333,637.0
2020-03-15,2020-04-07 17:52:37,544.25,6.0,2.5,185.0,117.75,1026.0
2020-03-16,2020-04-07 17:52:37,854.4,9.0,3.8,305.0,155.2,2095.0
2020-03-17,2020-04-07 17:52:37,1110.1666666666667,7.0,4.333333333333333,339.0,185.83333333333334,2389.0
2020-03-18,2020-04-07 17:52:37,1566.1666666666667,21.0,7.666666666666667,420.0,244.83333333333334,2892.0
2020-03-19,2020-04-07 17:52:37,2102.0,25.0,11.666666666666666,504.0,317.3333333333333,3573.0
2020-03-20,2020-04-07 17:52:37,2339.1428571428573,44.0,16.285714285714285,572.0,353.7142857142857,3762.0
2020-03-21,2020-04-07 17:52:37,2563.714285714286,36.0,21.142857142857142,623.0,421.14285714285717,2209.0
2020-03-22,2020-04-07 17:52:37,2713.5714285714284,45.0,26.714285714285715,660.0,489.0,2075.0
2020-03-23,2020-04-07 17:52:37,2864.4285714285716,79.0,36.714285714285715,936.0,579.1428571428571,3151.0
2020-03-24,2020-04-07 17:52:37,3047.4285714285716,88.0,48.285714285714285,979.0,670.5714285714286,3670.0
2020-03-25,2020-04-07 17:52:37,3194.8571428571427,109.0,60.857142857142854,1149.0,774.7142857142857,3924.0
2020-03-26,2020-04-07 17:52:37,3267.8571428571427,164.0,80.71428571428571,1232.0,878.7142857142857,4084.0
2020-03-27,2020-04-07 17:52:37,3321.5714285714284,175.0,99.42857142857143,1187.0,966.5714285714286,4138.0
2020-03-28,2020-04-07 17:52:37,3408.4285714285716,220.0,125.71428571428571,1079.0,1031.7142857142858,2817.0
2020-03-29,2020-04-07 17:52:37,3520.1428571428573,241.0,153.71428571428572,1177.0,1105.5714285714287,2857.0
2020-03-30,2020-04-07 17:52:37,3723.1428571428573,254.0,178.71428571428572,1375.0,1168.2857142857142,4572.0
2020-03-31,2020-04-07 17:52:37,3749.4285714285716,309.0,210.28571428571428,1205.0,1200.5714285714287,3854.0
2020-04-01,2020-04-07 17:52:37,3762.714285714286,311.0,239.14285714285714,1138.0,1199.0,4017.0
2020-04-02,2020-04-07 17:52:37,3856.285714285714,325.0,262.14285714285717,1184.0,1192.142857142857,4739.0
2020-04-03,2020-04-07 17:52:37,3861.285714285714,285.0,277.85714285714283,1137.0,1185.0,4173.0
2020-04-04,2020-04-07 17:52:37,3848.8571428571427,272.0,285.2857142857143,788.0,1143.4285714285713,2730.0
2020-04-05,2020-04-07 17:52:37,3756.714285714286,290.0,292.2857142857143,302.0,1018.4285714285714,2212.0
2020-04-06,2020-04-07 17:52:37,3330.285714285714,199.0,284.42857142857144,17.0,824.4285714285714,1587.0
2020-03-11,2020-04-08 18:03:33,156.0,1.0,1.0,66.0,66.0,156.0
2020-03-12,2020-04-08 18:03:33,257.0,1.0,1.0,69.0,67.5,358.0
2020-03-14,2020-04-08 18:03:33,385.0,2.0,1.3333333333333333,151.0,95.33333333333333,641.0
2020-03-15,2020-04-08 18:03:33,545.5,6.0,2.5,185.0,117.75,1027.0
2020-03-16,2020-04-08 18:03:33,857.4,9.0,3.8,304.0,155.0,2105.0
2020-03-17,2020-04-08 18:03:33,1112.3333333333333,7.0,4.333333333333333,342.0,186.16666666666666,2387.0
2020-03-18,2020-04-08 18:03:33,1568.5,21.0,7.666666666666667,422.0,245.5,2893.0
2020-03-19,2020-04-08 18:03:33,2104.3333333333335,25.0,11.666666666666666,506.0,318.3333333333333,3573.0
2020-03-20,2020-04-08 18:03:33,2347.1428571428573,44.0,16.285714285714285,570.0,354.2857142857143,3804.0
2020-03-21,2020-04-08 18:03:33,2575.4285714285716,36.0,21.142857142857142,626.0,422.14285714285717,2239.0
2020-03-22,2020-04-08 18:03:33,2741.714285714286,45.0,26.714285714285715,664.0,490.57142857142856,2191.0
2020-03-23,2020-04-08 18:03:33,2904.1428571428573,80.0,36.857142857142854,939.0,581.2857142857143,3242.0
2020-03-24,2020-04-08 18:03:33,3114.1428571428573,89.0,48.57142857142857,981.0,672.5714285714286,3857.0
2020-03-25,2020-04-08 18:03:33,3283.0,110.0,61.285714285714285,1155.0,777.2857142857143,4075.0
2020-03-26,2020-04-08 18:03:33,3364.8571428571427,167.0,81.57142857142857,1239.0,882.0,4146.0
2020-03-27,2020-04-08 18:03:33,3426.4285714285716,179.0,100.85714285714286,1209.0,973.2857142857143,4235.0
2020-03-28,2020-04-08 18:03:33,3513.8571428571427,230.0,128.57142857142858,1098.0,1040.7142857142858,2851.0
2020-03-29,2020-04-08 18:03:33,3623.1428571428573,247.0,157.42857142857142,1184.0,1115.0,2956.0
2020-03-30,2020-04-08 18:03:33,3859.8571428571427,266.0,184.0,1384.0,1178.5714285714287,4899.0
2020-03-31,2020-04-08 18:03:33,3878.285714285714,319.0,216.85714285714286,1226.0,1213.5714285714287,3986.0
2020-04-01,2020-04-08 18:03:33,3880.285714285714,337.0,249.28571428571428,1157.0,1213.857142857143,4089.0
2020-04-02,2020-04-08 18:03:33,4004.1428571428573,361.0,277.0,1213.0,1210.142857142857,5013.0
2020-04-03,2020-04-08 18:03:33,4036.8571428571427,362.0,303.14285714285717,1191.0,1207.5714285714287,4464.0
2020-04-04,2020-04-08 18:03:33,4061.8571428571427,336.0,318.2857142857143,972.0,1189.5714285714287,3026.0
2020-04-05,2020-04-08 18:03:33,4013.0,379.0,337.14285714285717,819.0,1137.4285714285713,2614.0
2020-04-06,2020-04-08 18:03:33,3754.0,327.0,345.85714285714283,391.0,995.5714285714286,3086.0
2020-04-07,2020-04-08 18:03:33,3381.4285714285716,235.0,333.85714285714283,11.0,822.0,1378.0
2020-03-11,2020-04-09 17:31:46,156.0,1.0,1.0,65.0,65.0,156.0
2020-03-12,2020-04-09 17:31:46,257.0,1.0,1.0,71.0,68.0,358.0
2020-03-14,2020-04-09 17:31:46,385.3333333333333,2.0,1.3333333333333333,153.0,96.33333333333333,642.0
2020-03-15,2020-04-09 17:31:46,545.75,6.0,2.5,185.0,118.5,1027.0
2020-03-16,2020-04-09 17:31:46,857.8,9.0,3.8,304.0,155.6,2106.0
2020-03-17,2020-04-09 17:31:46,1112.6666666666667,7.0,4.333333333333333,342.0,186.66666666666666,2387.0
2020-03-18,2020-04-09 17:31:46,1568.8333333333333,21.0,7.666666666666667,423.0,246.33333333333334,2893.0
2020-03-19,2020-04-09 17:31:46,2105.1666666666665,25.0,11.666666666666666,502.0,318.1666666666667,3576.0
2020-03-20,2020-04-09 17:31:46,2349.0,45.0,16.428571428571427,570.0,354.14285714285717,3812.0
2020-03-21,2020-04-09 17:31:46,2583.0,36.0,21.285714285714285,630.0,422.2857142857143,2280.0
2020-03-22,2020-04-09 17:31:46,2750.5714285714284,45.0,26.857142857142858,669.0,491.42857142857144,2200.0
2020-03-23,2020-04-09 17:31:46,2914.4285714285716,80.0,37.0,941.0,582.4285714285714,3253.0
2020-03-24,2020-04-09 17:31:46,3134.714285714286,90.0,48.857142857142854,990.0,675.0,3929.0
2020-03-25,2020-04-09 17:31:46,3316.285714285714,112.0,61.857142857142854,1159.0,780.1428571428571,4164.0
2020-03-26,2020-04-09 17:31:46,3451.0,170.0,82.57142857142857,1239.0,885.4285714285714,4519.0
2020-03-27,2020-04-09 17:31:46,3561.1428571428573,183.0,102.28571428571429,1213.0,977.2857142857143,4583.0
2020-03-28,2020-04-09 17:31:46,3671.5714285714284,230.0,130.0,1104.0,1045.0,3053.0
2020-03-29,2020-04-09 17:31:46,3804.5714285714284,249.0,159.14285714285714,1188.0,1119.142857142857,3131.0
2020-03-30,2020-04-09 17:31:46,4132.142857142857,269.0,186.14285714285714,1399.0,1184.5714285714287,5546.0
2020-03-31,2020-04-09 17:31:46,4240.714285714285,323.0,219.42857142857142,1230.0,1218.857142857143,4689.0
2020-04-01,2020-04-09 17:31:46,4258.285714285715,349.0,253.28571428571428,1162.0,1219.2857142857142,4287.0
2020-04-02,2020-04-09 17:31:46,4351.0,368.0,281.57142857142856,1221.0,1216.7142857142858,5168.0
2020-04-03,2020-04-09 17:31:46,4385.0,374.0,308.85714285714283,1214.0,1216.857142857143,4821.0
2020-04-04,2020-04-09 17:31:46,4396.857142857143,357.0,327.0,1018.0,1204.5714285714287,3136.0
2020-04-05,2020-04-09 17:31:46,4383.428571428572,406.0,349.42857142857144,947.0,1170.142857142857,3037.0
2020-04-06,2020-04-09 17:31:46,4196.428571428572,364.0,363.0,864.0,1093.7142857142858,4237.0
2020-04-07,2020-04-09 17:31:46,3909.285714285714,327.0,363.57142857142856,337.0,966.1428571428571,2679.0
2020-04-08,2020-04-09 17:31:46,3462.714285714286,221.0,345.2857142857143,23.0,803.4285714285714,1161.0
2020-03-11,2020-04-10 17:41:39,156.0,1.0,1.0,73.0,73.0,156.0
2020-03-12,2020-04-10 17:41:39,257.0,1.0,1.0,75.0,74.0,358.0
2020-03-14,2020-04-10 17:41:39,385.3333333333333,2.0,1.3333333333333333,151.0,99.66666666666667,642.0
2020-03-15,2020-04-10 17:41:39,545.75,6.0,2.5,186.0,121.25,1027.0
2020-03-16,2020-04-10 17:41:39,857.8,9.0,3.8,305.0,158.0,2106.0
2020-03-17,2020-04-10 17:41:39,1112.8333333333333,7.0,4.333333333333333,345.0,189.16666666666666,2388.0
2020-03-18,2020-04-10 17:41:39,1569.0,21.0,7.666666666666667,438.0,250.0,2893.0
2020-03-19,2020-04-10 17:41:39,2105.5,25.0,11.666666666666666,517.0,323.6666666666667,3577.0
2020-03-20,2020-04-10 17:41:39,2350.1428571428573,45.0,16.428571428571427,609.0,364.42857142857144,3818.0
2020-03-21,2020-04-10 17:41:39,2612.285714285714,36.0,21.285714285714285,647.0,435.2857142857143,2477.0
2020-03-22,2020-04-10 17:41:39,2810.285714285714,45.0,26.857142857142858,687.0,506.85714285714283,2413.0
2020-03-23,2020-04-10 17:41:39,2979.0,80.0,37.0,981.0,603.4285714285714,3287.0
2020-03-24,2020-04-10 17:41:39,3228.285714285714,90.0,48.857142857142854,1049.0,704.0,4133.0
2020-03-25,2020-04-10 17:41:39,3456.1428571428573,112.0,61.857142857142854,1215.0,815.0,4488.0
2020-03-26,2020-04-10 17:41:39,3606.1428571428573,170.0,82.57142857142857,1319.0,929.5714285714286,4627.0
2020-03-27,2020-04-10 17:41:39,3729.285714285714,183.0,102.28571428571429,1283.0,1025.857142857143,4680.0
2020-03-28,2020-04-10 17:41:39,3823.5714285714284,232.0,130.28571428571428,1227.0,1108.7142857142858,3137.0
2020-03-29,2020-04-10 17:41:39,3933.714285714286,252.0,159.85714285714286,1290.0,1194.857142857143,3184.0
2020-03-30,2020-04-10 17:41:39,4268.857142857143,275.0,187.71428571428572,1562.0,1277.857142857143,5633.0
2020-03-31,2020-04-10 17:41:39,4381.571428571428,324.0,221.14285714285714,1437.0,1333.2857142857142,4922.0
2020-04-01,2020-04-10 17:41:39,4409.571428571428,363.0,257.0,1439.0,1365.2857142857142,4684.0
2020-04-02,2020-04-10 17:41:39,4492.285714285715,392.0,288.7142857142857,1617.0,1407.857142857143,5206.0
2020-04-03,2020-04-10 17:41:39,4523.571428571428,410.0,321.14285714285717,1627.0,1457.0,4899.0
2020-04-04,2020-04-10 17:41:39,4536.857142857143,398.0,344.85714285714283,1340.0,1473.142857142857,3230.0
2020-04-05,2020-04-10 17:41:39,4536.857142857143,447.0,372.7142857142857,1290.0,1473.142857142857,3184.0
2020-04-06,2020-04-10 17:41:39,4449.857142857143,427.0,394.42857142857144,1394.0,1449.142857142857,5024.0
2020-04-07,2020-04-10 17:41:39,4300.428571428572,419.0,408.0,913.0,1374.2857142857142,3876.0
2020-04-08,2020-04-10 17:41:39,3989.4285714285716,321.0,402.0,368.0,1221.2857142857142,2507.0
2020-04-09,2020-04-10 17:41:39,3383.8571428571427,238.0,380.0,3.0,990.7142857142857,967.0
2020-03-11,2020-04-11 17:36:46,156.0,1.0,1.0,73.0,73.0,156.0
2020-03-12,2020-04-11 17:36:46,257.0,1.0,1.0,75.0,74.0,358.0
2020-03-14,2020-04-11 17:36:46,385.3333333333333,2.0,1.3333333333333333,151.0,99.66666666666667,642.0
2020-03-15,2020-04-11 17:36:46,545.75,6.0,2.5,186.0,121.25,1027.0
2020-03-16,2020-04-11 17:36:46,857.8,9.0,3.8,305.0,158.0,2106.0
2020-03-17,2020-04-11 17:36:46,1112.8333333333333,7.0,4.333333333333333,346.0,189.33333333333334,2388.0
2020-03-18,2020-04-11 17:36:46,1569.1666666666667,21.0,7.666666666666667,438.0,250.16666666666666,2894.0
2020-03-19,2020-04-11 17:36:46,2105.8333333333335,25.0,11.666666666666666,518.0,324.0,3578.0
2020-03-20,2020-04-11 17:36:46,2350.4285714285716,45.0,16.428571428571427,609.0,364.7142857142857,3818.0
2020-03-21,2020-04-11 17:36:46,2612.5714285714284,36.0,21.285714285714285,648.0,435.7142857142857,2477.0
2020-03-22,2020-04-11 17:36:46,2810.5714285714284,45.0,26.857142857142858,692.0,508.0,2413.0
2020-03-23,2020-04-11 17:36:46,2979.285714285714,80.0,37.0,981.0,604.5714285714286,3287.0
2020-03-24,2020-04-11 17:36:46,3228.5714285714284,90.0,48.857142857142854,1053.0,705.5714285714286,4133.0
